log2fc,sem,stat
ANXA2,0.16444873699257911,0.13498490238135186,1.2182750373666802
ANXA2P2,0.0028345807254304134,0.11895247415701626,0.023829523055475
ANXA3,0.20864911835591116,0.1514828441742851,1.3773778772984664
ANXA4,-0.052337288987537534,0.17473987616407008,-0.2995154290849789
ANXA5,0.12693632170298486,0.14752554447431496,0.8604362190649986
ANXA6,-0.07874222589265045,0.2869824493026074,-0.2743799353723581
ANXA7,-0.1883691021629872,0.1406343020955518,-1.3394250147805526
AP1B1,0.23798826239644555,0.27747594965090755,0.8576896941729852
AP1G1,-0.12413930662092199,0.10589644868111905,-1.1722707245333295
AP1M2,0.32599892620923754,0.26513316008732557,1.2295667810916784
AP2A1,-0.5129655481654396,0.18347707968694393,-2.7958017919223606
AP2A2,-0.19719881117269367,0.15740323082235635,-1.2528256894246992
AP2B1,0.37116496508458496,0.49055329053926383,0.7566251664045803
AP2M1,0.14271161164855783,0.16267965790335678,0.8772554201788316
AP3B1,0.28309608894151594,0.8267018370273991,0.3424403772458696
AP3D1,-0.09745020857529241,0.17399008324667603,-0.5600905911236992
AP3S1,0.4845426855128352,0.4483504621259942,1.0807230647543535
APEH,-0.2785363748074623,0.47165595401445715,-0.590549896458902
APEX1,0.041765326527730906,0.1503733338420481,0.2777442347032163
API5,0.10905426658634099,0.17164350475746695,0.6353532965924644
APLP2,0.8960240531824901,0.3668913361624995,2.4422055384421313
APMAP,-0.4884511434070298,0.2580011817824249,-1.8932128141139513
APOBEC3C,-0.1392708822855866,0.3967990589712498,-0.35098591878383845
APOL2,-0.19362696643267086,0.4203429845561127,-0.46064041401129435
APPL1,0.1154836874543328,0.9695296740359133,0.11911310251454464
APRT,-0.1000142743977257,0.26131151264241975,-0.3827396404634718
AQR,0.19645335172697997,0.41493380153898846,0.47345709363357474
ARCN1,-0.060389213052541635,0.12328642974404073,-0.48982854948365195
ARF1,-0.11013207886667686,0.23987157261994185,-0.4591293485250656
ARF3,-0.19536333257006433,0.2566294420619868,-0.7612662483320051
ARF4,-0.010393743470199723,0.21538615584967327,-0.04825632097475168
ARF5,-0.22569156996412687,0.20936516423253548,-1.077980526471243
ARF6,-0.5464662366471593,0.30295750063207916,-1.8037719333802025
ARFGAP1,-0.2611674975397271,0.2841181400228788,-0.9192214813130075
ARFIP1,-0.07581296024612527,0.193723071017554,-0.39134709070999374
ARFIP2,0.04765515849453905,0.8251889675933513,0.05775060060912407
ARHGAP1,0.14610774451531938,0.29482310042791154,0.4955776677718129
ARHGAP17,0.7623879802507147,0.8338269152183916,0.9143240237706096
ARHGAP18,-0.266992780646337,0.3208495009223037,-0.8321433565545471
ARHGDIA,0.07104685493328944,0.18179249282056176,0.3908129198900211
ARHGDIB,0.014070325466271072,0.2768236468930212,0.05082775848158869
ARHGEF1,0.2909208426463401,0.23161423533874345,1.2560576953349123
ARHGEF6,0.21986154584210382,0.4155413371858518,0.5290966894679127
ARL1,0.26029764117455656,0.40595551082746467,0.6411974569429747
ARL6IP1,-0.19209292546788603,0.6100965185473767,-0.31485661633548423
ARL6IP4,-0.36869979500816896,0.16340661518274816,-2.2563333473117244
ARL6IP5,0.28306770882769783,0.20041479392608466,1.4124092502477463
ARL8A,-0.1527222557426171,0.9992526829846233,-0.1528364730394897
ARL8B,-0.011753214357103303,0.2628196156379586,-0.04471969996826145
ARMC1,-0.834959519451985,1.1079985882655792,-0.7535745336634412
ARMC6,0.4309633116830369,0.4630485421288641,0.9307087108009985
ARPC1A,0.11753216073084616,0.21807886258162226,0.5389433865322751
ARPC1B,0.09037643049553523,0.13780158270947607,0.6558446479245003
ARPC2,0.22581691415467375,0.08086590851859347,2.792485959676713
ARPC3,0.040024649582033334,0.10399153824344039,0.3848837151378326
ARPC4,0.09382785477268385,0.23600416058098353,0.39756864684801746
ARPC5,0.015895940149288634,0.16284046977773517,0.09761664389070715
ARPC5L,0.4233846559019021,0.39856000643269524,1.062285851737608
ARSJ,1.2702328898489554,0.5041972018893075,2.519317610429391
ASAH1,0.11975887790011086,0.2396108441746005,0.4998057509151987
ASCC2,-0.6270096347480667,2.5575425905027886,-0.24516097486564342
ASF1B,0.12829704217697113,0.1264950332573086,1.014245689125177
ASH1L,0.12829704217697113,0.1264950332573086,1.014245689125177
ASL,-0.5772366244604328,0.5047001311571436,-1.1437219624591382
ASNS,-0.16403485572208254,0.16656171377141418,-0.9848292984497059
ASPH,0.17194147949362204,0.197579739281623,0.8702384167464807
ATAD1,-0.00887709025948169,0.8144150429057118,-0.010899958610550159
ATAD3A,-0.7136280485514384,0.5838666824127893,-1.2222448549426028
ATAD3B,-0.7136280485514384,0.5838666824127893,-1.2222448549426028
ATAD3C,0.05281225349830265,0.5152912993315076,0.10249009359718765
ATIC,-0.29209894062727315,0.31439680424534433,-0.9290773210255957
ATL2,0.12235739581897676,0.3588290403795616,0.34099078405011407
ATL3,0.22209262131187657,0.317366466368135,0.6997986392622093
ATOX1,-0.9822090502796783,0.5384168977061307,-1.824253760356107
ATP12A,-0.6335872309794297,0.24725090710687267,-2.5625274276772037
ATP13A3,-0.09598986965337986,0.23083151225555973,-0.41584387120900074
ATP1A1,-0.08993021912111487,0.17657651595577614,-0.5092988647688463
ATP1A2,-0.292796375275195,0.11296391272169488,-2.5919461199661775
ATP1A3,-0.13535850789898163,0.13491883300146423,-1.0032588104102014
ATP1A4,-0.35550878293081567,0.14773455062110652,-2.4064024389432492
ATP1B1,-0.45991872699340774,0.15070382769662943,-3.051805213064897
ATP1B3,-0.8667596870237979,0.24697792716937464,-3.509462148936832
ATP1B4,-1.706082197822731,0.44782430242773913,-3.809713292855571
ATP2A1,-0.4056007424952526,0.23361233922867983,-1.7362128380479753
ATP2A2,-0.08802787032999149,0.1020781850254265,-0.8623573225568691
ATP2A3,-0.3083005282518272,0.2311617115169739,-1.3337006644769935
ATP2C1,-0.18317024250873004,0.34105627619178164,-0.5370675026244947
ATP4A,-0.20542378799159167,0.33231656252152747,-0.6181569357629725
ATP5F1A,-0.0072912840292786996,0.11930443799571142,-0.06111494385096384
ATP5F1B,0.273324299445143,0.4290546864771103,0.637038373101944
ATP5F1C,0.028528193696246262,0.20287898143700908,0.14061680265830714
ATP5F1D,0.06520122523838268,0.19014634833317298,0.3429002229595153
ATP5F1E,-0.4958696657035908,0.22386250955392467,-2.2150634632465973
ATP5ME,0.32960801048163546,0.324614001378852,1.0153844537868686
ATP5MF,0.20292131910428424,0.3831238086316668,0.5296494619559697
ATP5MG,0.3975804928475348,0.22067744115929558,1.8016363193215663
ATP5PB,0.04425596488298211,0.2252214822212585,0.19649974969752163
ATP5PD,0.18094732982255834,0.17283869194931556,1.0469144829886854
ATP5PF,-0.0028586332393061298,0.35860584373576154,-0.007971518839532664
ATP5PO,0.0928387518216347,0.12202560862228827,0.760813675668711
ATP6AP2,0.8523330326480476,1.0285466326661572,0.8286770921009816
ATP6V1A,0.1011789829051466,0.31852487198030854,0.3176486102203082
ATP6V1B1,-0.2733321302089813,0.18932222998686576,-1.4437402846350569
ATP6V1B2,0.0169482953483282,0.26859283048544114,0.06310032668294499
ATP6V1C1,0.16845100691456594,0.8566142461321471,0.19664744974201556
ATP6V1E1,0.24319745847237684,0.3185718802236033,0.7633990115564447
ATP6V1G1,-0.18056623083271006,0.1409324623277932,-1.2812252610242
ATR,0.29078852838645375,0.4351726960376545,0.668214093012151
ATXN10,-0.21572876682337494,0.1654534421485647,-1.3038638786956562
ATXN2,-0.2062409079435561,0.6525201970944924,-0.3160682364498367
ATXN2L,-0.6862158240419269,0.4604294876880872,-1.4903820072158283
B2M,-0.2394349772934916,0.23539215320153314,-1.0171748464720367
BAAT,-0.4765962925840732,0.614747115175122,-0.775272109163629
BAD,0.11087508045238792,0.23120483868642383,0.4795534603960623
BAG2,0.016098495479354824,0.3095017689666435,0.05201422768310522
BAG3,-0.17037613024025688,0.41296449868619656,-0.4125684672224628
BANF1,0.3409356190397048,0.22226665852102778,1.5339035611922434
BAZ1A,-0.2686772574396876,0.46630996205554165,-0.5761773912256367
BCAP31,-0.29191133974801176,0.317288352709197,-0.9200190843927892
BCAS2,0.028738751821315134,0.1539030758401901,0.18673279701801984
BCAT2,0.6217062202050805,0.2509024423074127,2.4778803047415083
BCCIP,0.4671501002280536,0.4912596679158572,0.9509229654653166
BCL10,-0.2386452137234656,0.7045630491844198,-0.338713780121898
BCL2L1,-0.6003125828635731,0.7001169025260933,-0.8574462074798995
BCLAF1,0.2769605001078972,0.24031823118972023,1.1524739456377304
BCOR,-0.19273069160072254,0.7609754913791507,-0.2532679354119906
BICD2,0.05809655493626309,0.6080874956591735,0.0955397954257977
BID,0.22023132800905643,0.22010303563476313,1.000582874170378
BLMH,-0.16189700257593387,0.24663809006319326,-0.6564152460573014
BLVRA,-0.020581038855794986,0.1965906143970708,-0.10468983434898733
BLVRB,0.05003410450140677,0.6290955019104587,0.07953340049239185
BOP1,-0.02347550261077913,0.26990746163495294,-0.086976115697496
BPNT1,-0.47289459339676654,0.28771179062789426,-1.6436399508158301
BPNT2,0.149108109396618,0.5699954635153305,0.26159525634997904
BRIX1,-0.3699654797099079,0.18290637212234334,-2.022704159603819
BRK1,0.20703159390053116,0.31740989340414444,0.6522531219180578
BROX,0.16878469155619769,0.6073563124713701,0.27790061301808555
BSG,-0.4047912983332651,0.3188750236834658,-1.2694355727750093
BTF3,-0.26363194457057304,0.14320754965311516,-1.840908144920824
BTF3L4,-0.04376802460236817,0.18565525793417692,-0.23574890950778185
BUB3,-0.5613160221443536,0.137779170619981,-4.074026716945199
BUD31,-0.9230150860522244,0.47067579547975125,-1.961042175774966
BZW1,0.34816613877474367,0.3501981201222621,0.9941976234857886
BZW2,0.17020604050874866,0.32307756032920915,0.5268271814833327
C11orf68,0.6712567853735472,0.5566454364456053,1.2058965032746507
C12orf29,-0.297443660288188,0.35717467321782426,-0.8327680616559029
C17orf75,0.2019480951691648,0.23918843302032444,0.8443054399374101
C1QBP,-0.031123371160628466,0.5299303056641664,-0.05873106487393897
C1orf50,-0.8453227005189596,0.3969330940691107,-2.1296352285803084
C2orf69,1.0537993779494386,0.6745214825440133,1.5622917953256987
C7orf50,0.05464487111108696,0.2822598739541456,0.19359773086260312
C8orf33,0.6321751869001488,0.8209273781409413,0.770074435002719
CAB39,0.025749373864027092,0.5444615804767691,0.047293279796673846
CACYBP,-0.36379092353503495,0.16400008920248185,-2.21823613209065
CAD,-0.02525601743988304,0.09594073940450806,-0.2632460162037933
CALB2,-0.10357035273366932,0.19975236372239735,-0.5184937529830914
CALD1,2.6055911708862958,1.4262328506063398,1.8269044705978907
CALR,0.27719338822839035,0.2984804266118124,0.9286819620801908
CALU,0.2964513373216029,0.18113447325119786,1.6366367594228364
CAMK2D,0.45833798001940096,0.6992001849693614,0.6555175325639896
CAMK2G,0.7041891964105531,0.4782007289836988,1.4725807673006661
CAND1,-0.09933114891110151,0.18486370977747957,-0.5373209757105188
CAND2,-0.2518304701036236,0.337022679198152,-0.7472211386568446
CANX,0.10358602620485158,0.10836174661815372,0.9559279860066221
CAP1,0.14601533059622795,0.550929805088963,0.2650343641739435
CAPG,-0.02415262828838749,0.13918572919131783,-0.17352805081897785
CAPN1,-0.022667813637873735,0.18609107427146476,-0.12181032178258332
CAPN2,0.7524315875498644,0.6471113593589111,1.162754411072761
CAPN5,-0.1261536449586096,0.7657701335830649,-0.16474087905248058
CAPNS1,0.12051728979497156,0.11513011354349557,1.0467920693002768
CAPRIN1,-0.7550603127422804,0.168196534116319,-4.489155003753564
CAPS,-0.4045137725510486,0.3839226345868736,-1.0536335607988636
CAPZA1,0.035789881295912096,0.10785756862047081,0.3318254041294916
CAPZA2,0.09050930862594697,0.1269546750477469,0.7129261572439688
CAPZB,0.01781337092619495,0.08874184145486534,0.20073249139477167
CARS1,0.23301337351421125,0.21724597270748655,1.072578564335252
CASK,-0.3317068055578254,0.19832772161916506,-1.6725186113657822
CASP10,0.31232177151540697,0.33826492475446807,0.9233052222074396
CAST,-0.26145894771505596,0.21595844118701274,-1.2106910305424983
CAT,-0.07397617561969128,0.25488122368494304,-0.2902378392185245
CAV1,0.24966586132279645,0.44961786203461346,0.5552845703082324
CBFB,1.2100458091307686,0.617355804050066,1.9600460564109916
CBR1,-0.005450243490308537,0.4203481828295219,-0.012966021296014403
CBR3,0.10075311782165386,0.2762173261419991,0.36476031112493723
CBS,-0.755500599638264,0.3243558266392933,-2.329233938746025
CBWD1,-0.20078105684923742,0.2740301474269284,-0.732696963215614
CBWD2,-0.46214983036177415,0.3324331305961539,-1.3902038871185873
CBWD5,-0.46214983036177415,0.3324331305961539,-1.3902038871185873
CBWD6,-0.46214983036177415,0.3324331305961539,-1.3902038871185873
CBX1,0.24411090967955573,0.12389986443913342,1.9702274153776556
CBX3,0.31092150965940135,0.20866367961164678,1.4900605138281426
CBX5,0.3258651380885951,0.10005291246749813,3.2569280598848267
CCAR1,-1.5341394153963996,0.2753992584554255,-5.570601112002291
CCDC125,0.5120945774884582,0.50387060115506,1.0163216038295264
CCDC47,0.28406014308502137,0.36658559536058055,0.7748808100482356
CCDC6,-0.20546404567284426,0.19518988074950167,-1.0526367703279045
CCDC85C,0.6567381261262035,0.7754515435181342,0.8469105924358065
CCDC86,-0.28461676970055905,0.16756180086060488,-1.6985778873153345
CCNK,2.0845889006979306,1.498680204211088,1.39094978024032
CCT2,-0.11775636429534941,0.03851553602423539,-3.0573731135729956
CCT3,0.02299784207318467,0.05590843419626999,0.41134834848798185
CCT4,-0.07305237009697407,0.09224773828803548,-0.7919150263486617
CCT5,-0.05967012909860614,0.060949313048381734,-0.9790123319558963
CCT6A,0.2520753665648492,0.1505169696846929,1.674730544289482
CCT6B,0.16005796397144678,0.19053010549594765,0.8400665267823043
CCT7,-0.09160292869028908,0.1365388861188163,-0.6708926027899196
CCT8,0.08525857863007502,0.2797288378324564,0.30479009347309644
CD151,-0.8729473198160242,0.3237879757366093,-2.6960461327511984
CD2AP,-0.1027896934911432,0.0806380002079428,-1.2747053898419776
CD44,-0.796656827272038,0.19087189991346815,-4.173777426814543
CD46,-0.36131935343371424,0.2437383847942754,-1.4824064487777817
CD59,-0.14075939309251595,0.17604475745297718,-0.7995659463481257
CD63,0.08125410725674698,0.8918915270211114,0.09110312722459989
CD9,-0.6201215286818815,0.23278140169971281,-2.6639650940921653
CDC37,0.11718342350473065,0.10680880908516494,1.0971325727571162
CDC42,-0.17305454923536345,0.20099238073372896,-0.8610005444167705
CDC5L,-0.22252007886274683,0.38771265406284633,-0.573930400596823
CDC73,-0.515499787924167,0.23875406737784344,-2.159124632244928
CDH1,-0.6345572342728154,0.17142884291098828,-3.7015780045969233
CDH3,-0.5463543163081539,0.38051734148638483,-1.43581975574089
CDK1,-0.2528194237792185,0.20935455039997983,-1.2076137026694542
CDK13,0.05850068883955828,0.07456054326265439,0.7846065261820576
CDK2,-0.2457726987611153,0.19150365590039145,-1.283383847715948
CDK4,-0.2457726987611153,0.19150365590039145,-1.283383847715948
CDV3,0.08567861824496248,0.3686982529320506,0.23238140556297307
CELF2,-0.3961658362724805,0.2341848813983728,-1.6916798125774877
CEP112,0.0059514697130005345,0.060398676112490904,0.09853642655868951
CFL1,0.1805531125396982,0.16131888652966067,1.1192310858561563
CFL2,0.26871709403243926,0.16936344301279874,1.5866298491117259
CGN,-1.1466303474477009,0.29373553400475183,-3.9036146965765184
CHCHD2,-0.7076836170968264,0.42910891435791826,-1.649193464451195
CHCHD2P9,-0.9130871541811523,0.283856202932944,-3.216724329948333
CHD2,-0.471905197559245,0.7063865781771261,-0.6680551586597601
CHD3,0.009566072196133035,0.4193629719933406,0.02281096051628741
CHD4,-0.36056047281344306,0.24336545878052068,-1.4815597686712592
CHD5,0.39216535085905235,0.3834120681776237,1.0228299613077738
CHMP1A,-1.9945596801451515,0.42887547874700893,-4.650673165023105
CHMP1B,0.17388869266540397,0.23588174072757198,0.7371858971747799
CHMP3,-0.3307968887725039,0.4155467845940614,-0.7960520957842381
CHMP4B,0.09746647587635948,0.17294563197073082,0.5635671439961816
CHMP5,-0.06507033702905929,0.9387510051094031,-0.06931586403092684
CHORDC1,-0.04135844504274644,0.24190730316106646,-0.17096815392633766
CHTOP,-0.948533750422591,0.2278072173577296,-4.163756361296895
CIAO1,0.05424749504338067,0.1662596073312372,0.32628186673930953
CIAPIN1,-0.5065880211867473,0.6702547820309895,-0.7558141094520754
CKAP2,-0.09508224037062618,0.19415912057165396,-0.4897129740322258
CKAP2L,-1.823819340180254,0.2973242618903764,-6.1341086952826505
CKAP4,0.15628161315924416,0.09574008367983133,1.632353003595364
CKAP5,-0.28226353033189966,0.27869377123949063,-1.0128088944239138
CKS1B,-0.6833159669968936,0.3825823714971419,-1.7860623434449026
CKS2,-0.9152017478535619,0.3373331017467256,-2.7130505222126353
CLCA1,-0.7403348537458676,0.8105972413606212,-0.9133202236207771
CLIC1,-0.24449404502621164,0.30337268856766736,-0.8059197621926905
CLIC4,-0.17979229259529106,0.2626577212487912,-0.684511735426923
CLIC6,-0.4421907331758632,0.3209010822556799,-1.3779658518681623
CLIP1,-0.4421907331758632,0.3209010822556799,-1.3779658518681623
CLK3,-0.4493410095421524,0.3258909742491551,-1.3788077763657713
CLMN,-0.7554157602321006,0.4922595455998832,-1.534588342642552
CLNS1A,0.2904273564123834,0.2518113778223634,1.1533527949529787
CLPTM1,0.7748118531416672,1.0507778968260995,0.7373697671810623
CLTB,0.8807504790677356,0.33612078847549054,2.620339203244368
CLTC,0.0414487665479335,0.3746229940775193,0.11064127723926276
CLTCL1,-0.16008603421063228,0.1278218725137063,-1.2524150293093719
CMPK1,-0.463848259874176,0.4269163857073824,-1.0865084485000478
CNBP,-0.16984279930957058,0.4900448656342509,-0.3465862234670043
CNDP2,-0.04026675740258767,0.24108813956074765,-0.1670208973197603
CNN2,0.23166705084312866,0.3454915860210881,0.6705432497247218
CNN3,0.08380805807193425,0.13715142631004057,0.6110622421270353
CNNM1,-0.06852803024641219,0.966109056955646,-0.07093198200869191
CNP,0.07116566890285725,0.27412711846371274,0.2596082769982413
CNPY2,0.4107988706837098,0.23491595462600087,1.7487057076975645
CNPY3,0.5759530155827406,0.7759264316154854,0.7422778656780664
COASY,0.013392464475177945,0.17270777276966823,0.07754407494466858
COLGALT1,-0.12389193677730503,0.22310120145199955,-0.5553172101762998
