OMICS_ICL103_Mock_3hr_Protein_1_079,OMICS_ICL103_Mock_3hr_Protein_2_027,OMICS_ICL103_Mock_3hr_Protein_3_025,OMICS_ICL103_Mock_3hr_Protein_4_007,OMICS_ICL103_Mock_3hr_Protein_5_063,OMICS_ICL103_NS1_3hr_Protein_1_059,OMICS_ICL103_NS1_3hr_Protein_2_044,OMICS_ICL103_NS1_3hr_Protein_3_014,OMICS_ICL103_NS1_3hr_Protein_4_033,OMICS_ICL103_NS1_3hr_Protein_5_081,OMICS_ICL103_VN1203_3hr_Protein_1_085,OMICS_ICL103_VN1203_3hr_Protein_2_058,OMICS_ICL103_VN1203_3hr_Protein_3_076,OMICS_ICL103_VN1203_3hr_Protein_4_087,OMICS_ICL103_VN1203_3hr_Protein_5_008
SUMO3,24.995271966116608,25.445272763684738,25.457392844507904,25.584369398660844,24.901002110536187,24.9733367126757,25.17631759801003,25.64036310525559,25.8968646201948,25.797426283939416,25.62902511471496,25.961146231090797,25.574267246690326,26.168937708271184,25.45672615343559
SUN1,25.55981330441881,25.771843977642213,25.06838007448419,26.11863258642544,25.26510747783679,24.9733367126757,25.25445620152761,25.494567293697145,25.523447545360302,25.445783851611615,25.880663852750132,25.45232217029387,25.574267246690326,26.168937708271184,25.10702471746634
SURF4,20.33623697452957,20.749223688994682,20.999025297685495,20.31922872162915,21.374145549644954,19.9620508659326,21.088619888965308,20.55154748288394,21.607377962745517,20.44689522400629,21.4047484723444,20.89507569810127,20.57513698799915,21.036386254523233,19.80215080338816
AARS1,21.833160898185046,22.124798403642192,21.75363793125878,21.9535187485672,22.201308750795853,21.62125454614298,21.897777267055748,21.740535955622015,21.83028602643955,21.894457377251808,22.230680714722396,21.773196574053696,21.950603952790107,22.004018798434174,21.59225020446248
CARS1,19.742258359935676,20.01627561893985,18.151701259721925,19.816558761863273,20.282148520697724,19.951439376737994,20.079435651475457,20.658027835859684,19.96463168136018,20.550876968711478,20.108881307884143,20.477950470495692,20.185699394033097,20.18519663441421,20.06673020868716
DARS1,22.56601238529509,22.769015225278096,22.611235093377694,22.765374383851196,22.545464468089726,22.781291831368936,22.57949358976584,22.563914244624065,23.023326052787574,22.78994028388281,22.47671906923344,22.87962579393522,22.465533770881983,22.733815673264203,22.565022829173607
DARS2,21.297951278205538,21.668704588556512,21.60814700202281,21.830274939816583,21.9422636000321,21.15054548087845,21.44523498069453,21.848534840012405,21.166530857210592,21.597754264230154,21.58523361847482,22.328578074499212,21.813731346274974,21.563115069159533,21.544198365074934
EPRS1,20.131028948735917,20.440743400538224,19.929677227008185,20.281959135440516,20.510531082398828,19.601318333433042,21.00884114801941,20.606793779510824,20.571177576945868,20.468317425721246,20.799460622430793,20.331953417697477,20.305957711932802,20.303807586715457,20.104795935496686
FARSA,19.905978300934635,20.319027113542866,19.99916496052316,20.011796895064432,19.87734942005504,20.15734729945113,20.153401563426392,20.061945978604772,19.797503258068417,19.827310173373547,20.473865720048543,19.90019643554199,20.0664471866864,19.57798959628343,20.228716194936087
FARSB,22.081088304443227,22.195533388325593,22.429359447961886,22.093208988338674,22.228848401518437,22.45074984604102,21.96159193864541,22.161456788841626,22.240313062399885,22.150426660964207,21.930545240342923,22.36748046670729,22.599926533817545,22.377841340866564,22.09449640071587
HARS2,21.541108689700863,21.536567708756298,21.420134823363796,21.80785787861781,21.989184490436635,22.21393338873258,21.703147402016274,21.731953105751927,21.821772110523007,22.052814460361382,21.540654857818467,22.113533338694452,21.42407729713295,19.623775082025006,21.775113312467788
IARS1,22.082666003968185,22.455584145700012,21.769786847440564,22.077355283886785,21.67051338477957,22.497024714761757,22.186067221573126,21.1269249104948,22.061028327420726,21.701085910315914,21.760083833360508,21.949025100465153,22.292920715540752,22.09435799262801,22.168540252588393
IARS2,19.996324189964966,20.563738873862125,20.2122026893192,20.40951671488645,20.076764551449415,20.41425779548545,20.30478413418045,20.11437826010495,20.07289970998004,20.280968416836878,20.467721747469113,20.195041002153847,20.334636327007605,19.96500214236549,19.89384186824707
KARS1,22.018856914224507,21.8505145506927,21.787119383670163,21.718738673621463,21.706430461222617,21.936696075692247,21.639655415306297,22.0919877719573,21.748369492809367,21.912540986791246,21.802897145161054,22.048111655272113,21.762366872839024,21.823171764022447,21.756036168128503
LARS1,21.02147798750375,20.506010889072783,20.723751403164133,20.57949769927161,20.806680523769412,20.713422453768437,20.544589375652905,20.32367368759712,20.427170118882827,20.494785782154196,20.887622854172456,20.58457390747554,20.506438170298374,20.489879002923608,20.192034888214422
MARS1,20.796959598998217,20.92155772916294,20.972703220156554,20.887606137199732,20.999189990713646,20.886979247268748,20.767921905423385,20.655101751931632,20.968072695920576,21.101398709345283,21.027445503820505,20.939703713244015,20.91037730896018,21.04021450891495,20.869141956078444
NARS1,23.36821872232284,23.637436738426793,23.557012149315998,23.455970003570684,23.664864275874912,23.84243626127416,23.54548992247974,23.698000887303508,23.853513919101573,23.464452109380087,23.850275867767756,23.31333146161046,23.43713177040104,23.538321974052998,23.631606166442484
SYNE2,18.018538073796158,17.801769738893668,17.565724062807085,17.628649996954557,18.549338608776413,17.80022640605768,16.66874030344717,17.97588352117725,18.292961357181383,18.456674971366887,17.5694895763391,18.451177024564274,17.930565914034432,19.04347929767453,17.950111954026845
QARS1,21.846255881045504,22.186543028078656,21.994745987519124,22.110249214288796,22.474821778252917,22.050690143876068,22.100644025034967,21.963905459094512,22.216085339690768,22.235815238227456,22.096404445118658,22.24867009849426,22.188787556352818,22.16067148493137,21.96208856129649
RARS1,22.909262263136345,22.788996742862686,22.897232513662434,22.982248604338913,22.894333307251145,22.815332058093517,22.78753949469671,22.809817948126966,23.00044316062064,22.813283853787865,23.0636862756621,23.141749844942474,23.021635366725583,23.05652631501264,23.00020801097674
SARS1,20.58316937201301,20.21528683522401,20.430084658803676,21.013180338144682,20.60237452082072,20.735287815696694,19.77122297536726,20.234055410353122,20.573402996218082,20.957016283778103,20.7429938255292,20.58745682986828,20.26279624130138,20.529332597186425,20.249457058033038
TARS1,21.514902850604884,21.23520446967134,21.08834206894486,21.494150064968764,21.47434340443909,21.18769465642541,21.322495321525885,21.148821519808195,21.636309883976942,21.55775611414208,21.656913549516368,21.508257410725772,21.350334241583603,21.441101879606467,21.104130020283893
VARS1,21.131906550574747,21.22695187717959,19.070924450258783,21.06780046879757,21.336848389671427,20.935944238904998,21.045230752874375,20.821949496514563,20.994607278966075,21.114093586283538,21.36013321411302,20.895664792505837,21.415233351454013,21.146288394985117,20.881848560279817
WARS1,20.529378178138927,21.23897991541095,21.2409876816375,20.771582925700883,21.563301561889155,21.84511312653219,21.313531702644,22.230503492626084,22.082490405455875,21.58120216885681,21.53433176006141,21.517776603031702,21.39045765012127,21.24425983157204,21.069845925566977
YARS1,21.30854165564336,21.55960067931495,21.374645043861797,21.659410629783345,21.858493011392415,21.70144196787031,21.623397750164422,21.605139464679116,21.742116084210387,21.64857961987651,22.146912135756708,21.77605052709937,21.77380405014507,21.70972931296744,21.450409359254927
YARS2,20.516474816899052,18.378437606734614,18.373683223578553,18.42226086176096,18.55992873362362,17.859980344405436,18.45774475254035,17.654697500115567,17.219451200981716,18.241430973070518,18.81559445709577,17.693981017229383,18.316269170945297,18.16207363405076,19.301142989905276
TACSTD2,22.355851591749975,22.50556316395251,21.932639548228554,22.307322181629186,22.070374061087044,22.587705620263442,22.550210924798378,21.57917564139823,21.941978790009294,21.778219030693393,22.643654386166418,22.382383235615407,22.38280834080858,21.91846340135026,22.070839710415974
TACO1,21.735881321500628,22.502056059517756,22.380369046834943,22.059487655449054,22.202711685362015,21.553083363940345,22.063206805248285,22.36088186682675,21.92749336860028,21.76473827114055,22.264528743414612,22.388026126035005,22.413235614535488,22.005589694191986,20.972733497046974
TARDBP,21.824715624909018,21.861471448029658,21.56487165237983,21.700155692919513,22.16995910871634,21.752636341110076,21.927622984520013,22.017256944781312,21.94185949976113,21.670654482604945,22.06787880739392,22.155048467505953,22.096242374552947,22.00361964474942,21.722568427993288
TAGLN2,25.936871371056395,25.08694347827955,25.22379111473323,25.163021484015488,25.539159207863115,25.426810512736047,25.086548675666457,26.030793022031354,26.419902985386415,25.25311676894689,26.340480921115066,25.505666025145473,25.194583189712283,25.799371304166726,26.35894446995077
TAGLN3,25.377991500384567,25.508621544213746,25.53582683914122,25.45312826823825,25.360896897149182,25.405861653469064,25.395002640191976,26.055959348746484,25.92348043982172,25.941022335816697,25.76676176714054,25.78286689234635,25.644278849291393,25.977230244542184,25.615538420939078
TALDO1,25.553846136459228,24.879737462125032,24.962385852068017,25.231320717077985,25.423627939959008,25.761940162117572,25.391309765363765,25.991448929328122,25.598965766157306,25.37330402586789,25.142572466181157,25.286182920522215,25.55290647678374,26.300220271277063,26.38149959625091
TUBA1A,27.772527217230376,27.848547514548805,27.741973323207084,27.937841311666,27.890809180306036,27.61409842843622,27.771462893253123,27.712745262527882,27.951312760505118,27.90592753485812,28.156949484305535,28.10499036520143,27.673951880376457,28.14223720437184,27.837863285374006
TUBA1B,27.77446790622109,27.848547514548805,27.736555639991128,27.94074175339678,27.93964463739378,27.649913871895038,27.771462893253123,27.697442919269445,27.946855809168678,27.910213523240184,28.100003160608264,28.106616784784016,27.749574709147282,28.16653005072314,27.837863285374006
TUBA1C,27.814834032124406,27.838780164493556,27.776658871532817,27.937841311666,27.93964463739378,27.649913871895038,27.739055198108154,27.712745262527882,27.955769711841555,27.907858355596936,28.100003160608264,28.033914743951406,27.7656696288647,28.124599751277927,27.85838179671515
TUBA3C,25.43078536430451,25.56572511450064,25.35892871157261,25.458977893595407,25.554105197080226,25.194340499795985,25.421179675112228,25.28331067512134,25.669133546752544,25.517647611023307,25.755679594444345,25.625992604305864,25.365281693178673,25.671312805196656,25.48066376572283
TUBA3E,25.336886938185415,25.628983719080143,25.439001219580607,25.473021304134086,25.554105197080226,25.147842323044628,25.58119695777213,25.244622005582826,25.73977347831785,25.43997010489172,25.755392089858287,25.542531161243666,25.45224553643031,25.637416704283716,25.44711634884912
TUBA4A,25.100642425927692,25.813178867783254,25.445920467898553,25.426204924390504,25.815090085743016,25.147842323044628,25.80516008021778,25.241403953572714,25.522555637342855,25.513690752510982,25.988831391861,25.443472794861805,25.747147400003087,25.709340694576177,25.182324200531998
TUBA4B,26.842118906841453,26.97589147810924,26.488672802378453,27.080682814664776,27.0620119237051,26.91686404593147,27.075072403044043,26.473955746919863,27.07343935013165,27.309118943268615,26.86165419016566,27.02449130415565,26.980339687429016,26.370022156461538,26.891007360360955
TUBA8,25.336886938185415,25.688124434830286,25.225936113479015,25.473021304134086,25.577271960249494,25.172244771347458,25.460331251566945,25.13464306201966,25.70485402065845,25.682004928363483,25.83704754113561,25.56506643209672,25.57256313052886,25.637416704283716,25.43522753990851
TUBAL3,26.46843633062226,26.86432883186297,26.490911512722434,26.968100076106303,26.39320033468227,26.589133344490463,26.666086924780338,26.391637258205407,26.765248419513068,26.932080132253915,26.780469855991146,27.129703840710533,26.19493441498135,26.964561314519532,26.824076934427435
TUBB1,28.631489630754196,28.46856986593442,28.749930509831387,28.850649729135263,28.43633822009012,28.72390903193312,28.73354437250545,28.27748763578827,28.345495227005593,28.65857511449721,28.373386989996945,28.598071430707307,28.789510341059668,28.34746764320411,28.37969365789187
TUBB2A,25.682863126121745,25.676300576178633,25.564429252277936,25.0552764747242,25.288764626988844,24.7666734158268,25.32028255712385,25.770996404530926,25.512416976339697,26.13369377327922,25.55680797695692,25.70100190066055,25.15970746492152,25.62273916857498,25.014747033163623
TUBB3,25.573522370120003,25.36372683862695,25.459782911212802,25.375594112766272,25.80475717870033,25.016204825675125,25.61349595647391,25.199052445558884,25.402883065820394,25.46919767334898,25.641759868591787,25.342039911215817,25.632597106777418,25.84699984137974,25.713902359529396
TUBB4A,25.824053310048804,25.340889032486153,25.567460505300446,25.34089385245487,25.898147496703523,25.05831058762835,25.587362375025606,25.30539552004519,25.71368182270491,25.2685506385499,25.610378972816527,25.50257608652162,25.43777417141689,25.81317936153086,25.486901738533618
TUBB4B,25.665297134951878,25.340889032486153,25.567460505300446,25.34089385245487,25.71136686069714,25.05831058762835,25.587362375025606,25.527111138579503,25.38328509683616,25.2685506385499,25.610378972816527,25.47919215026669,25.618846795066887,25.81317936153086,25.486901738533618
TUBB,28.468472296558506,28.47287620362148,28.616924237050927,28.473389837025223,28.57542850227987,28.373591143300047,28.551623768651794,28.28408062012676,28.641729913466527,28.596974073838837,28.705577371752852,28.606580085238104,28.641646758084143,28.649402056226222,28.39985257429135
TUBB6,19.063057593030365,19.264361567652,19.677050686615722,18.81478387484159,19.649546773440484,19.284979618870445,19.60718131731108,18.928580287476606,20.359793360952793,19.663638159815974,19.239438584533126,19.877482155320248,19.619850141020812,19.406631214230686,19.923093450351857
TUBB8,28.631489630754196,28.464263528247358,28.824436439237903,28.659688985276762,28.442044343110375,28.472355374111945,28.602469953110866,28.25326543252688,28.53567260373916,28.508392428190234,28.33260053387466,28.605056441454856,28.696949389310305,28.468644318822363,28.478037041514504
TBCA,25.447410523386996,25.152481337565245,25.092475139352928,25.00673582580589,24.953640333030627,24.814992311425705,25.35703676288548,25.638612412096002,25.38902921501421,25.70788691352857,25.10158815070048,24.97610947372199,25.120647317646515,25.46389078229887,25.571150850345873
TBCB,21.044798108075213,21.50443891811173,21.453714688458213,21.38887324807802,21.61136651740145,21.7124741854105,21.939137650601136,21.715094506679307,21.20542981567864,21.729032234997632,21.076695759438785,21.049287726400088,21.59063254758231,21.02401632039022,21.489497151326134
TBCE,17.6009826369318,16.999970640568826,17.245692769755422,18.202269530786023,18.306337362867954,17.87898494723225,17.913195950530703,17.56831467731155,18.004991017018163,17.280151390572357,17.64122794424192,17.544187813736016,17.891531446553785,18.437297315078833,17.285548930033283
TBL1XR1,20.210596907106435,20.573461150310337,20.39771695614583,20.826694774878135,21.197816452636374,19.97482083410537,20.76222392441125,20.40750194262678,20.917168247796308,20.24840924193969,20.50547431979191,20.25055370469282,20.653822761297526,20.975492614704123,20.021402027557194
TCEA1,20.08564512950263,19.94020491572866,20.4776114825197,21.237316363221545,19.868240075768853,20.198712121324547,19.99906958001189,20.531521363471,19.983103861866482,20.286919883311437,19.772457610905427,19.86635410903018,19.96185892622288,19.268937168624223,19.990898207387
TCOF1,22.301350128479967,21.89740303264226,22.674123404228933,22.27472255242756,21.780568200396033,22.369485888914987,21.77617785217701,22.227751824157473,21.73670643640483,21.971305299658543,21.804136580760897,22.000463435728797,22.259005481743884,22.01494761517462,22.286896086965946
TCP1,23.898977709814112,23.10968793212647,24.02214142600166,24.059996896055544,23.575464050489096,23.883061603605675,23.682289301091764,23.823998565632834,23.28656733248357,23.33034214353352,23.129373445322106,23.461828129755187,23.665969146145557,23.36168494690954,23.490435793913107
CCT2,24.879375656526676,24.666655704420315,24.675815072432762,24.811399259766915,24.72742426883304,24.690658664073887,24.672718783659896,24.65552870715458,24.743850243488374,24.75360377593362,24.736775816873674,24.86248198614119,24.784014533043198,25.005199445320414,24.832511787578404
CCT4,22.050981044198217,22.40134016675573,22.379373874753043,22.022737832401624,22.316170506939102,22.018693847032655,22.278354860279677,22.348816722379695,22.190451546913838,22.029665466504476,22.314172518632205,22.488883538005922,22.26682760744911,22.46855243570727,22.152941590584447
CCT5,22.844891269555887,22.90144180513162,22.77765899104005,22.796729206825468,23.031977495263632,22.935192328527517,22.810127534926025,22.83053142872474,22.767325885451648,22.661778749906787,22.880104891394062,22.897220888226293,22.78024971283882,23.011226705198084,22.950102968140534
CCT3,22.259899274067642,22.252532121716847,22.467516698605927,22.276018985558864,22.437404057063894,22.182993635404387,22.28082379907934,22.47802038120008,22.275726975639465,22.260414787439878,22.291056186326916,22.422526706734402,22.529661333792298,22.50581098041588,22.366269465285114
CCT7,23.903730010988436,23.91502841304288,23.54370571813113,23.524709862245665,23.35008757195361,23.72142113294593,23.48802744935071,23.117120826799137,23.471119559717376,23.44588334507664,23.792397076423093,23.647118792588707,23.47066164832201,23.37058077603352,23.40660472241361
CCT8,21.71767750647138,22.26968979206557,21.45193882133652,22.9369132487326,22.206011758846657,21.311225090458755,22.512830332029367,21.877112569385694,20.958114170435902,21.17976859708217,21.601824026580132,21.88861044396431,21.241742054689816,21.497727806982628,20.94220168101375
CCT6B,24.879278081107206,25.04528554087177,24.592207290373793,25.217484049570064,24.346218514854097,24.92574722595385,24.90067013667977,24.892447498617265,24.89597889920256,25.111775221432726,25.08534539500599,24.60900915932231,24.69213670655973,24.853822811912057,24.359416696135376
CCT6A,24.29130766289591,24.285484945648403,24.528599884253683,24.463171687010682,24.45935500385906,24.27335820029616,24.747571200558255,24.122689073078607,24.474701899396926,24.618219513853177,24.307600018923555,24.610464936382098,24.261970252513972,24.7330165880376,24.457663534756026
TCERG1,20.238850793771075,19.461598190250406,18.567488844632532,19.472146211451165,20.335427064624206,20.13193516614511,19.740900973720954,20.07683729481637,19.906943371975892,20.021853952666124,20.00650145861337,19.596663802473294,19.266347068452696,19.684673836944853,20.23321848687334
TPT1,24.80776165756669,24.671112989043415,24.33028565849872,24.280829860924705,24.72420182338806,24.420627444912714,24.685429251131044,24.919261118681224,24.382203114062662,24.4734262167202,24.382112285262455,24.675868106955928,24.35897564488686,25.160597868602625,24.816987202499003
PTGES3,26.97350574343856,27.377582507673193,27.080065736707898,26.91128670807502,27.1345810340501,27.01855140641517,27.294532562836906,27.20062034194651,26.867556723220936,26.81623677000069,27.11247510492951,26.82526061386025,27.235328793080367,27.14727500066264,26.87338447734954
TECR,20.978519199079454,22.578843429327982,21.13633190475563,22.305945357118667,21.689115694396445,21.039131235760564,22.22630369066135,22.061472848145108,23.05468340692086,21.214151623275246,22.739671777401362,22.68195490938986,22.149356198728757,22.115533106034242,21.668245843268366
VCP,22.57741843151098,23.099572303556634,23.320829382014352,22.91882577311101,22.57463124730203,23.486048261933504,22.780421876275263,22.27005273026789,22.187652743897857,22.68335576220649,22.305415320479693,22.950463056096844,22.674726269243827,22.004806204590118,22.425478135647094
TES,21.79565809473315,21.312474897498937,21.451105834831374,21.866134087942356,21.522705100651386,21.626690503754304,21.562963489257967,21.561096986218587,21.633303628075698,21.41006588544093,21.735493615442202,21.50452141919946,21.363058909265867,21.474873081013534,21.179246548554605
GTF3C4,17.974363165193182,18.375867959192895,17.956510745280063,17.942102423595472,18.672649880564812,17.895490566281026,17.92826025280951,18.077335797441094,18.695694364984476,18.27751951908152,18.73545385119504,18.319743297439775,18.06245706461152,18.35100032843721,18.11560774889517
TFAM,21.985250186521746,21.534779525297957,21.818914264462066,21.756684836486194,21.398587371871365,21.823473866612026,21.80638799575794,21.74129420668853,21.73315943990167,22.143416475981617,21.733231173820766,21.665102035340936,21.570649968087263,22.104117695199914,21.625175686396062
TFB2M,21.594407283897155,21.63299893550106,21.85475770343256,20.701039891729987,21.961020725061932,22.19722399705671,21.49509690830506,21.932921252439474,22.356216094747243,21.297917039808986,22.16382432470621,21.8636593310824,21.630731878758837,21.371207316054523,22.589903288549436
TFG,20.519756783124848,20.87991666107765,19.149003880642876,20.514447842947277,20.13703998568142,19.792553849690947,20.448626667200838,20.832565755338194,20.01232085244913,20.837417455389794,20.541703554223528,20.461695642361327,20.87446887193381,20.307438441562894,20.511708079947155
TNFAIP8,17.578013303947976,17.603578356840273,18.24940848791961,18.352567632884124,18.27262038830765,18.036020917052976,18.306275104029794,18.096335902526512,17.733401581122006,18.57155485186809,18.40560782380977,17.599574138575022,17.61390416708354,18.195661827737126,17.3070614101714
TFRC,22.246666576359672,22.23570273384903,22.266576400209246,21.89658727334521,22.14995104706493,22.148074449250153,21.934289060505463,22.060194576675496,21.977157584420855,21.33475727096339,22.47940720870955,22.308244687147766,22.51779166962981,22.073935099901846,21.994860219930274
F3,23.112598893090272,22.729089788934097,21.712699309959234,22.578718782285655,23.043141045941784,21.64147810527149,22.077064874765654,22.316922802080327,22.830376085644424,22.45090452767875,23.313136885846024,22.94322511902838,22.717362144928696,23.562186206212175,22.71768019578729
TGM2,26.055363387206306,26.212576779454494,25.993940409877606,26.102315048052716,26.33903235046592,25.936917826063496,25.91938760766655,26.164148495559292,26.084943050016896,25.945040303486934,26.43444808615275,25.970153741213757,26.13766507930601,26.108682347261393,25.909283403752386
THEM6,22.515509143186765,22.53863260368362,22.64898878920966,22.605804035371946,22.693145041448165,22.427297881908068,22.84935556596396,22.679994331913996,22.5602149520833,22.56702708098916,22.581294720092625,22.939169369823045,22.54808777431321,22.67697188467536,22.60649398738853
ACAT2,23.520704354073402,23.593997459983836,23.182222742735156,23.362571325671247,23.681423501364517,23.092447345966313,23.488033486501806,23.700180867799894,23.70160045237041,23.860643065336504,23.879021996505273,23.31706003656157,23.452614566367835,23.59133174682922,23.346030349419742
ACAA1,16.851700913714797,18.22204695369505,18.644074939588588,18.167342819434616,19.006817979158168,18.122869373184315,18.528052502073457,18.854340860546586,18.600028633244417,18.492718438741583,18.229220505871307,17.97428778516557,17.410033678725323,18.243278707016188,17.492824311263988
ACAT1,20.63569592780913,21.170901775911737,20.53534395342856,20.437204922530846,20.718760565601894,20.556282339116883,20.563474711515592,20.654155535124236,19.998847229834603,20.448914163533,20.44457498132872,20.294994925098756,20.579531339671597,20.0464046792823,20.62096700053531
ACAA2,20.439222527591834,21.041759464516918,21.03694823713159,20.91820238237363,21.016925961737467,21.018971530594253,20.89759190213287,20.774052358779816,20.853711113267963,20.690558366752278,21.103476704285022,20.76914547026483,20.825657436918057,20.582821154097513,20.157890192686207
TXN,25.01119891788445,24.998706242041578,24.358702597439677,25.005513868284893,25.175315395446763,24.77187335224774,25.32392214887075,24.87020110125612,25.72138242894578,26.141094707050716,24.78660233750171,24.926768685341955,24.827812923713715,25.888309053731195,25.665339560020904
ALYREF,24.419240060568065,24.048434487899684,23.689513846247742,25.081160693299463,24.44802558485625,23.827386998231574,24.61561004348271,24.537796981198426,24.29206138516446,24.75666850669101,24.862184140646995,24.122824297168886,24.60300765834709,24.501154885970248,24.528911668373375
TIA1,22.51073561302261,22.451826047423683,22.561506258417722,22.99947782716036,22.666175510179503,22.30640727778885,22.67047287925359,22.405191306756002,22.619466898252263,22.79227981493179,22.084506963943205,22.717662820521827,22.78501741762164,22.479798634209185,22.12510663487493
TIAL1,22.565683184040946,22.395817251309545,22.68324162526408,22.39641064547842,22.666175510179503,21.670065958790197,22.690502634163096,22.405191306756002,22.554896615045305,21.72900454568663,22.45561110152462,22.191415098062762,22.695114074081815,22.319114837133128,22.12510663487493
TRIM28,23.558422527486876,23.34537961943537,23.548112406895402,23.49350610424798,23.55769001745984,23.484349596291793,23.38580339452506,23.487887912935165,23.246990472313733,23.37167479415199,23.74803271684294,23.710906680498923,23.48972882594481,23.659752169116732,23.308595681077083
TIGAR,19.683949141758475,19.61442570653428,19.171831085197283,19.24869849670945,19.37269159432677,19.08901252438249,19.160778697133058,19.04851827576934,20.010574802230607,19.771033970886535,20.136566051497503,19.66780768875234,19.552534687894454,20.045365519976304,19.107027654976662
TIMM13,21.483146964291645,21.74434589833223,21.869384206889467,22.32575468519863,21.59886439792784,22.20916178742996,21.740740344959985,21.651560892286746,21.281013990505286,22.020053341502006,21.296275536891592,21.388444920261556,21.601892224763752,21.75439599166912,21.200892992379348
TIMM23,19.799047980111084,20.02716340713711,18.193872101506507,20.308361017048526,19.81069233862545,19.31567745705809,19.6866251950959,19.43873494949204,19.65074803471918,19.960945764113116,20.117608628843737,19.498230918950348,20.29002161671626,20.052890463143907,19.94788685068295
TIMM50,19.001577472721785,18.851065524856025,19.161849619195806,19.31762761296813,18.75491418926218,18.979224685810564,18.76904328301476,18.805444713109615,18.72576234996316,18.62208585898072,19.126356227022534,19.081261850471012,18.797535517883684,19.1635454178744,18.681126122060075
TKT,24.774993452133618,24.346928962474628,24.333301874663903,24.14664959216891,24.71683467409551,24.908454362013906,24.70919531090543,24.793388874472978,24.500831279049542,24.52375686726495,24.76797609372182,24.767124097845283,24.469786959557354,24.841625711743177,24.291869202553727
TLN1,22.218277328486934,22.15951001331324,22.18152461553023,22.237942806053688,22.363199583858382,22.268101499484438,22.551504289952696,22.345739708661583,21.998746856189946,22.225031159142635,22.32947758210088,22.48837322452959,22.295783349998306,22.069910043714543,21.992015438694665
TLN2,22.39916018720307,21.92951099259313,22.174687864593356,22.562649836787504,22.41843858327639,22.438069946964468,22.16752355504791,22.630042277380255,22.18334443449557,22.148416362802564,22.452350385255478,22.365715967986773,22.46178915738317,22.241297143963205,22.381565902367605
TMEM109,23.869315213566473,23.357850479708258,23.706657396874057,23.8104286690225,23.490885209297147,23.65909852093005,23.509118740379304,23.821664805452528,23.095242083373993,23.64159667144633,23.37689456706072,23.944213143071252,23.78902045570557,24.03556421823511,23.60284690187325
TMEM205,20.30617319980378,20.64253666854819,20.85815690185775,20.462901361704777,20.625268296297822,20.528608691393764,20.322997986054823,20.494913501002728,21.01327137196781,20.419195674709357,20.757808422815128,20.86308467176093,21.12003007213808,20.54363020272919,20.80095515334161
TM9SF3,20.524843522181676,20.623502816867845,20.87894777039262,20.525637417084848,20.957821897502193,20.309769497308285,20.783695249956217,19.526762039503858,20.851352824738086,20.65247362781516,20.903937093447745,20.931315679012506,20.72131477741953,21.25088703494357,20.679276921871317
TM9SF4,20.928591233316144,21.299857710348892,21.037620952595905,21.3017417382247,21.311939400094918,21.396205932015604,20.975671977084787,20.894784632245198,21.29070749455326,20.792363892926936,21.21482011215599,21.464913778841748,21.64125390146086,21.170171982446462,20.995841528018065
TMCO1,21.947080307176893,21.24129973245759,21.481336659031506,22.182945745035802,22.166129679566314,20.275405319389364,21.58423958901367,21.99664079829205,21.954519379117325,22.244884143579554,22.428585378626455,21.964437269807995,21.145433169732442,22.438097024117766,21.793288032742606
TMED2,19.452297944689175,18.917556397506534,18.88281444072789,18.6874851021461,19.457036287249828,18.228944681786338,18.903967604100004,19.656318311551253,18.963478245698063,19.034576667551416,19.378749430881484,19.268232735392726,19.033092842543947,18.88523187261586,19.14566808922889
TMED4,21.935817379534377,22.010382364282385,21.5708914747997,21.864549823382422,22.23523707079419,21.405632789937922,22.003433358058018,22.14006594424187,21.882759391218045,21.736629364738995,22.70327433423983,22.39854494985956,21.926858785424365,22.349795909073904,21.366296525966003
TMED5,20.021062988875556,19.975346381178248,19.034336982023476,19.81494747921268,20.25897732120249,18.887647514151507,20.099121467416097,19.60471298505219,19.875348311169127,19.589135159365803,20.185218013478078,19.309400155540153,19.732602680994002,20.143305963400902,19.02175077769953
TMED7,22.31862331316557,21.82577936450514,22.3362233686829,22.845088937538122,22.41440009295912,22.496566075356178,22.18137403542218,21.865545016752908,21.830439118261538,21.89605183605804,21.98267128436364,22.336571609124235,22.150922426133555,22.376127953675677,22.081574766419262
TMED9,21.88819728713208,22.010382364282385,22.22061690673846,22.36363801670192,22.03202281160096,21.720555363235682,22.294621512639488,22.112899850208503,21.671039341452694,22.032526541529904,21.88332868975263,22.23712433566471,22.046025869423545,21.943681898874246,21.83067997309204
TMED10,22.479233846603183,22.0066559507679,22.301094802434363,21.986421840268225,22.09591396918742,22.29153567009996,21.934043849150484,21.992640965930505,22.10092443559911,22.036609407048573,21.764544011072722,22.23079153241846,22.35226628370198,22.34498124023228,22.468302638586806
TMEM33,22.442878784929526,21.91501978112517,21.72240569425432,22.083063213171773,22.44219633252472,22.157872289826052,21.684153651097095,22.14197355138355,22.23544748122673,21.589041092356368,22.270012529023834,22.635959876495953,21.52997841046719,22.54394102052033,23.08159576695313
TMEM43,21.763838237925107,22.216080937623016,21.671930494301034,21.47405423782276,21.744609527887047,21.390390460884426,22.0020633781823,21.483779808397713,21.480552961415217,22.703238251812994,21.603533430200724,21.685228089230293,21.709199170815012,21.753452138275108,21.524330278542166
