"","stat"
"DBN1",1.76012494118386
"DBNL",-1.65614788824885
"DCPS",-1.06078204733671
"DCTN1",0.20959328942778
"DCTN2",0.0316947067133522
"DCTN3",-0.675268271193309
"DCTPP1",-1.29044171165314
"DCUN1D1",1.36960686714664
"DCX",-0.785249654073318
"DCXR",-0.320265700147911
"DDAH1",-1.6625654308223
"DDAH2",0.0988798798281408
"DDB1",-0.140324534693064
"DDOST",1.36047957784376
"DDRGK1",0.656885047846514
"DDT",-10.8873463982753
"DDTL",-3.84063389325625
"DDX1",0.0204427653722641
"DDX17",0.617024604523567
"DDX18",1.0782774969705
"DDX19A",-1.26296717198349
"DDX19B",-2.27035803394022
"DDX21",-0.961004461507434
"DDX24",-1.4476060909073
"DDX27",0.614399550144445
"DDX39A",-0.703295748400742
"DDX39B",0.154544250721207
"DDX3X",-1.78924453386001
"DDX3Y",0.203068540052464
"DDX4",-1.33479094324963
"DDX41",0.0197804978620688
"DDX42",0.0752032540700125
"DDX46",-0.173759090651052
"DDX5",2.9220524744589
"DDX50",-1.84913428541237
"DDX51",0.738234272209805
"DDX58",-0.304779985740291
"DDX6",0.392606194406061
"DECR1",-0.156059022322812
"DECR2",-1.19307961343382
"DEK",0.263576907095162
"DENR",-1.09923853767836
"DERL1",-1.22339712927422
"DES",2.49893035384998
"DFFA",-1.57320719852252
"DHCR24",0.963901850606521
"DHCR7",1.22752147264064
"DHDDS",0.46674861574053
"DHFR",-0.970078482447602
"DHRS7",0.871806427936446
"DHTKD1",-0.396345703071083
"DHX15",0.757437676391553
"DHX16",1.04200606492754
"DHX30",0.421929649907035
"DHX36",-0.0539067349323237
"DHX38",-0.340408964055444
"DHX8",0.625858533381855
"DHX9",1.50341450692323
"DIABLO",-1.34352776823642
"DIAPH1",0.496775254695728
"DIDO1",0.673440371861044
"DIMT1",0.523300600301133
"DKC1",0.0991832513247
"DLAT",-1.51823731991886
"DLD",-0.153376283322525
"DLST",1.41825798308124
"DMAP1",-4.46987490869323
"DNAH10",-0.569252893274611
"DNAJA1",-0.652351323107277
"DNAJA2",-0.0154617860594883
"DNAJA3",3.97458937918411
"DNAJB1",-2.35039076514075
"DNAJB11",1.75254598711187
"DNAJC10",1.02367741856007
"DNAJC17",-0.34980927559116
"DNAJC19",0.628253285571858
"DNAJC7",-3.79672497084425
"DNAJC8",-1.28941568773626
"DNAJC9",-0.836351290766864
